state	Upper-Lin_II	Lower-Lin_I	Lower-Lin_IV	Upper-Lin_IV	Upper-Lin_I	Lower-Lin_III	Upper-Lin_III
378700000	1860.030915	1910.186777	2004.939595	1981.490607	1814.278107	1992.124748	1900.580899
378800000	1801.238220	1871.690675	1991.286592	1980.374992	1750.324005	1990.807010	1897.890188
378900000	1875.494483	1899.468807	2006.377232	1978.993774	1789.225365	1996.034848	1919.700255
379000000	1836.638826	1852.451349	2002.716336	1981.111708	1727.822344	1988.876026	1912.674537
379100000	1773.088720	1863.508083	1999.975580	1963.203655	1734.004621	1963.402498	1880.167166
379200000	1776.616577	1868.266594	1993.725518	1976.922849	1766.965370	1981.606639	1877.437150
379300000	1735.909223	1875.591758	2003.971643	1969.914905	1738.765107	1984.470270	1897.568206
379400000	1786.417838	1889.488208	2003.824547	1978.371150	1793.497166	1991.083455	1917.094502
379500000	1865.698851	1878.507090	2008.043685	1981.387544	1765.993320	1995.888620	1910.556513
379600000	1823.004882	1896.310511	2002.087000	1972.291619	1786.726821	1998.853298	1929.351770
379700000	1825.108440	1883.964694	2003.936860	1980.507031	1781.975860	1983.998352	1910.898515
379800000	1788.674956	1854.352560	2004.622027	1980.802964	1769.171323	1985.522986	1898.449903
379900000	1831.550618	1899.837549	1997.557973	1972.364088	1774.687811	1977.385254	1888.880718
380000000	1847.450773	1900.599759	2003.544067	1979.974376	1812.501453	1991.180313	1899.172002
380100000	1808.663891	1882.623853	2003.673919	1977.533619	1775.630890	1986.974346	1875.534577
380200000	1858.688102	1909.297981	1998.497380	1981.534929	1811.158852	1993.870883	1883.058257
380300000	1870.490446	1906.420613	2003.438642	1979.836901	1770.921641	1986.823264	1925.058247
380400000	1866.187606	1920.347092	1999.154539	1975.533704	1813.921525	1994.227287	1914.854212
380500000	1864.156763	1917.175495	2000.484178	1980.587403	1808.720228	1985.930076	1936.276581
380600000	1851.624218	1918.738877	2001.577891	1975.515329	1818.983759	1987.472084	1913.465285
380700000	1887.602244	1921.339725	2003.244453	1981.024493	1833.580138	1991.804897	1941.752054
380800000	1866.359432	1902.496534	2003.302301	1981.305076	1823.126269	2002.740791	1938.900462
380900000	1880.546077	1928.309827	2004.874522	1981.655339	1819.619439	1995.744832	1909.511821
381000000	1838.977378	1893.999996	2001.948063	1981.817821	1785.462956	1989.473445	1923.171891
381100000	1869.187609	1905.883146	2006.445630	1963.910344	1802.569316	1996.818537	1913.370185
381200000	1859.793092	1907.164208	1998.614611	1972.150808	1791.455809	1998.088775	1925.596701
381300000	1829.184658	1859.882500	2001.797253	1972.180007	1714.378092	1977.017940	1907.275613
381400000	1823.743472	1872.351099	2003.315901	1980.738881	1736.497479	1979.898169	1917.256557
381500000	1797.878101	1851.021086	1994.292152	1968.574771	1685.429472	1980.342697	1868.642079
381600000	1856.068540	1867.725252	2003.759133	1979.921858	1771.311831	1980.624902	1880.444696
381700000	1788.538203	1896.938295	2003.986417	1980.994572	1791.478135	1991.230332	1903.261537
381800000	1834.036189	1891.791428	2000.021192	1977.100181	1784.410556	1985.174995	1895.188195
381900000	1828.451142	1887.937978	2001.069421	1978.615210	1780.329506	1993.829824	1894.248858
382000000	1846.108450	1920.502147	2007.235441	1980.457110	1807.625932	1996.074714	1919.340411
382100000	1836.052014	1926.703034	2001.463713	1979.612073	1805.181818	1993.725193	1917.500498
382200000	1871.220835	1900.199561	2005.262076	1980.360383	1808.606872	1996.080709	1922.015795
382300000	1861.028137	1935.126473	1992.007598	1974.690690	1832.677596	1991.536695	1924.491002
382400000	1893.397272	1915.624127	2008.001433	1976.295380	1846.191812	2002.968632	1917.183285
382500000	1860.310664	1914.820465	2001.990331	1968.178626	1862.315377	1989.663033	1912.263189
382600000	1879.617462	1934.988546	2001.230080	1972.199191	1849.683638	2000.572952	1916.891604
382700000	1833.277121	1909.107767	2001.912396	1966.983111	1824.289603	1995.146278	1925.312577
382800000	1817.297429	1920.305114	1992.260816	1981.530658	1807.057640	1989.915963	1912.935494
382900000	1898.999225	1910.071774	2004.880975	1979.136180	1806.178384	1974.741991	1916.303630
383000000	1886.967028	1900.066216	2001.760339	1978.420358	1817.258247	1996.937608	1946.282625
383100000	1873.138359	1924.523872	2003.866843	1977.404528	1838.003926	1990.993157	1924.568868
383200000	1833.285592	1931.205200	1992.454076	1979.241623	1824.445499	1985.064589	1919.372999
383300000	1855.790269	1903.302663	2003.367654	1979.719150	1805.426315	1997.714054	1900.966929
383400000	1865.578101	1904.332282	1997.848950	1969.435789	1796.028250	1996.664165	1890.752492
383500000	1876.906752	1918.163559	2001.024905	1978.214367	1800.085284	1993.891151	1937.933302
383600000	1854.483896	1909.544305	2004.888586	1969.594678	1794.538657	1987.814920	1921.133496
383700000	1886.819585	1926.982864	2004.015812	1978.766283	1840.802921	1990.123922	1925.805835
383800000	1875.100747	1915.401196	2005.357233	1981.557799	1781.391165	1991.656022	1910.712992
383900000	1826.875771	1895.792356	2005.568512	1979.097516	1778.708806	1992.911228	1908.359839
384000000	1804.781310	1894.575770	1991.779420	1975.377034	1733.803030	1976.034059	1859.098550
384100000	1810.813606	1883.892032	1991.822067	1980.034749	1775.418581	1984.429168	1888.470961
384200000	1858.045838	1891.454450	2005.048322	1973.532167	1833.517508	1994.640695	1917.450597
384300000	1867.618564	1890.658254	2006.824631	1978.654708	1806.525524	1980.278643	1898.030085
384400000	1733.075175	1861.888385	2001.178551	1976.506167	1717.581111	1995.204762	1895.630941
384500000	1849.741844	1888.944711	2000.858321	1974.413554	1767.013445	1997.539361	1904.456611
384600000	1825.774990	1875.822993	1999.493695	1973.006115	1778.271513	1971.793865	1888.920865
384700000	1777.163465	1874.958916	2004.681536	1978.475715	1761.097022	1970.113113	1871.140080
384800000	1801.307945	1877.403556	1994.962383	1971.846513	1772.655906	1957.038817	1895.424307
384900000	1807.564545	1882.703174	1998.462072	1963.812062	1784.487245	1983.719779	1883.879869
385000000	1814.086421	1872.335712	2006.984263	1979.984868	1791.516220	1981.983279	1888.105785
385100000	1795.223198	1892.042225	2000.404987	1981.871548	1805.188618	1979.229880	1879.064809
385200000	1846.706140	1894.198851	1999.852993	1964.381971	1806.501628	1985.375941	1910.052775
385300000	1862.027491	1884.183229	2001.732743	1979.790431	1785.811079	1970.654204	1866.203551
385400000	1839.838551	1899.955981	1999.080320	1979.674749	1797.373190	1988.005027	1886.841317
385500000	1827.124159	1902.441565	1999.271444	1979.779218	1774.749761	1986.693781	1883.001089
385600000	1819.386429	1864.830189	2002.089108	1979.600411	1786.229194	1970.199570	1867.154413
385700000	1849.926298	1901.694975	2001.550441	1981.833559	1790.554453	1995.162230	1910.846551
385800000	1818.238094	1885.546934	2001.052930	1981.217486	1749.678903	1987.984743	1910.316063
385900000	1837.860846	1895.202751	2004.179269	1976.166767	1777.080866	1995.987538	1920.687465
386000000	1840.040268	1904.077954	1999.006375	1960.647219	1725.463033	1990.836978	1904.291793
386100000	1836.379273	1907.327459	1993.324252	1966.746181	1787.992665	1991.418531	1880.813321
386200000	1857.567811	1913.639968	2003.084112	1981.645775	1793.581592	1998.202687	1909.974764
386300000	1854.889617	1922.751412	2004.839611	1981.776382	1801.568887	1995.909075	1889.758783
386400000	1865.774955	1906.914755	2007.627778	1981.804344	1823.069552	2000.881530	1939.905472
386500000	1841.957924	1904.420622	2007.710146	1964.650127	1802.580410	1993.648184	1907.523297
386600000	1867.859491	1910.423015	1994.518142	1973.996341	1847.573771	1994.171159	1908.358358
386700000	1884.944350	1906.615527	1999.036401	1981.794852	1844.296448	1991.257247	1943.103776
386800000	1854.305464	1908.208793	2002.177130	1979.789600	1811.101921	1988.631283	1897.657605
386900000	1862.778809	1895.566911	2004.822056	1959.760438	1786.956177	1994.431697	1906.899678
387000000	1827.469725	1912.394138	2002.178059	1975.571408	1777.775761	1989.688904	1922.794235
387100000	1838.378130	1902.774315	2004.145743	1967.509661	1780.789578	2000.310050	1909.911883
387200000	1808.366466	1893.546580	2005.701876	1980.990037	1757.009105	1983.383451	1913.833484
387300000	1837.709377	1900.818384	1996.882732	1981.739977	1783.487547	1994.658190	1889.199371
387400000	1838.653774	1883.346769	2005.226876	1980.268857	1710.801013	1997.949913	1923.394315
387500000	1801.328283	1866.921273	1983.034866	1969.119678	1704.022157	1968.567140	1867.807205
387600000	1738.404019	1847.906613	1998.076502	1973.831534	1660.066934	1965.982117	1868.312722
387700000	1835.878554	1860.754675	1996.835587	1979.446522	1703.515939	1984.958708	1851.694137
387800000	1779.343711	1817.621372	2005.000883	1969.941037	1678.324339	1963.208189	1856.616625
387900000	1785.042555	1846.413985	2002.717326	1976.071956	1713.686084	1994.364596	1853.824860
388000000	1833.938033	1879.494191	2006.173487	1974.885488	1746.925562	1973.955145	1885.673351
388100000	1857.984778	1852.127505	1998.191589	1980.548623	1755.988257	1983.745238	1862.652709
388200000	1793.339426	1843.709193	2001.791374	1975.939957	1698.748110	1988.874707	1887.174802
388300000	1816.090995	1857.497087	2006.215319	1974.788899	1748.301911	1988.020662	1896.296943
388400000	1778.020829	1844.867087	2001.636868	1978.411043	1725.704257	1982.671858	1873.085888
388500000	1804.218642	1873.053453	1996.168227	1969.178469	1712.900006	1984.630411	1897.554187
388600000	1834.593762	1861.308501	1997.031178	1979.502601	1705.762833	1980.712258	1848.207661
388700000	1820.000137	1871.426365	1996.359462	1981.816950	1736.188336	1983.585816	1880.697223
388800000	1804.504679	1882.857556	2001.124150	1981.341219	1793.677492	1992.323193	1879.746668
388900000	1849.120561	1895.256106	2005.386481	1979.417550	1806.548110	1994.175656	1898.692914
389000000	1837.455142	1901.633209	1996.866563	1980.995248	1780.569852	1989.634314	1847.727083
389100000	1803.531767	1863.525197	1994.218451	1964.384755	1757.785021	1995.801794	1885.834528
389200000	1799.600757	1887.470194	2003.165385	1981.027347	1774.670577	1995.018319	1884.855752
389300000	1845.485026	1904.082671	1993.292244	1979.494672	1773.274306	1978.095153	1885.985746
389400000	1854.337818	1905.976358	1999.827531	1978.467559	1798.624354	1993.945084	1911.010293
389500000	1777.950816	1881.488502	2004.008290	1981.295633	1803.495523	1981.433740	1893.405730
389600000	1815.060137	1884.018715	1996.869457	1969.752997	1753.764746	1979.741348	1878.610773
389700000	1812.126964	1871.768100	1996.684007	1971.432802	1778.170201	1980.748429	1906.147348
389800000	1806.822139	1857.774372	2001.312845	1977.594091	1742.559713	1978.869159	1879.193171
389900000	1816.913646	1884.758128	2002.586672	1980.738906	1784.810164	1987.696644	1896.067217
390000000	1814.500199	1858.683546	2000.034318	1978.817605	1770.413143	1995.721770	1906.987315
390100000	1816.069492	1898.654419	1993.394283	1981.867071	1826.316577	1987.809872	1908.464003
390200000	1865.139352	1928.961496	2004.009959	1981.795271	1838.614364	1994.784457	1932.296023
390300000	1869.230630	1925.398208	2004.435823	1976.893021	1859.591723	1987.295743	1927.445316
390400000	1876.219984	1905.852818	2001.431624	1978.945882	1818.918933	1989.152053	1906.925377
390500000	1841.250325	1916.054249	2006.319753	1977.937971	1829.598206	1997.060708	1944.721137
390600000	1844.376195	1927.260068	1997.937304	1976.342526	1805.774259	1990.324969	1922.001476
390700000	1838.547179	1936.696757	1998.288967	1981.424422	1823.569059	1990.905592	1925.707877
390800000	1815.414196	1906.500273	2003.856708	1960.028748	1788.274813	1964.125333	1917.976569
390900000	1817.653367	1912.291811	1995.266654	1980.688264	1766.248566	1990.517978	1915.807418
391000000	1842.866837	1924.291176	2001.352048	1981.829046	1792.609812	1986.645294	1927.433605
391100000	1840.682109	1912.545788	1998.902761	1977.622944	1821.793854	1990.277014	1924.345209
391200000	1850.861873	1897.999385	1997.729700	1981.608989	1815.409728	1986.499124	1924.792390
391300000	1881.213768	1910.675490	2007.467157	1981.988993	1827.075116	1983.762195	1920.896479
391400000	1838.215637	1887.201554	2006.278318	1980.271626	1790.645124	1982.896494	1891.859861
391500000	1845.871421	1886.217138	2000.830886	1979.743746	1796.399136	1976.802499	1892.716514
391600000	1810.082576	1888.368413	1998.389328	1979.801955	1799.767435	1988.497695	1901.029714
391700000	1850.537473	1913.603642	2003.945582	1969.851986	1843.067373	1987.849679	1913.804169
391800000	1885.793419	1912.357558	2001.907120	1971.804667	1831.081486	1999.701923	1916.472469
391900000	1801.668159	1898.626852	1991.262015	1968.908812	1758.657875	1981.281029	1890.078091
392000000	1863.539491	1919.524454	1996.682538	1974.920507	1823.311679	1993.124434	1875.311419
392100000	1826.418126	1902.369713	2005.042331	1974.687118	1795.626937	1987.464385	1877.793428
392200000	1801.357053	1887.333674	1991.297048	1979.932689	1742.277416	1985.620476	1898.973360
392300000	1746.962287	1866.970134	1995.357253	1971.561350	1747.060233	1997.883633	1888.196768
392400000	1806.244973	1896.760067	1998.943012	1973.982163	1792.772337	1968.917254	1899.493952
392500000	1840.594929	1890.473590	2000.170492	1979.363676	1779.814449	1979.661954	1860.119107
392600000	1792.719809	1903.601649	2002.295694	1978.910308	1785.633046	1989.229870	1877.641269
392700000	1769.561041	1857.718391	2005.289007	1981.724979	1752.337071	1992.673284	1873.260089
392800000	1819.901499	1873.393377	2005.927282	1973.919128	1797.367611	1980.779863	1904.251994
392900000	1758.173241	1824.367522	1997.635149	1980.806114	1688.767891	1962.858982	1838.885545
393000000	1784.601702	1865.202475	2004.785176	1977.756656	1743.795777	1988.940586	1893.452192
393100000	1800.067611	1866.578679	1990.918698	1976.548127	1737.128510	1979.466586	1902.554057
393200000	1876.173297	1897.695271	2006.273044	1976.678160	1767.365467	1992.096163	1909.139262
393300000	1854.176321	1874.099765	1999.955588	1969.674056	1726.498826	1977.093329	1892.113899
393400000	1861.918275	1901.127896	2003.958290	1974.503560	1761.557288	1972.648472	1933.337357
393500000	1842.366694	1901.296671	2003.911990	1981.154606	1763.536830	1993.517775	1896.125352
393600000	1845.772648	1891.828843	1999.846126	1979.552997	1792.484938	1997.243351	1910.143458
393700000	1866.102997	1877.654134	2001.280361	1964.546606	1759.019068	1995.266903	1920.256793
393800000	1860.604304	1875.435044	2002.938068	1979.140126	1770.104144	1994.507490	1927.185256
393900000	1823.323037	1869.987246	2002.405264	1968.809776	1763.525510	1985.083301	1898.344583
394000000	1747.957348	1867.973579	2003.486014	1971.990214	1755.963208	1981.899017	1893.334366
394100000	1751.913811	1829.514519	1995.000200	1959.613629	1718.058895	1970.914626	1846.955339
394200000	1800.525390	1881.075998	1999.733276	1979.928886	1718.562152	1973.557905	1868.237998
394300000	1835.891896	1864.063936	1996.871080	1981.039666	1754.786399	1964.835953	1859.632094
394400000	1805.128489	1897.975232	1999.910082	1970.216038	1779.194779	1992.586786	1894.870141
394500000	1794.045865	1858.410986	2003.678498	1980.915435	1731.225559	1988.805729	1885.994742
394600000	1819.218429	1866.698129	1994.344639	1976.155813	1707.772497	1983.551154	1858.573437
394700000	1764.860185	1849.253572	1998.210170	1978.738074	1717.485929	1963.612115	1860.650716
394800000	1844.834346	1907.000334	2003.733600	1980.817621	1753.969450	1997.323261	1902.710906
394900000	1804.426775	1925.211240	1995.919491	1979.521588	1786.261598	1969.077142	1909.279867
395000000	1803.133482	1878.938552	1996.116573	1980.557572	1760.352495	1983.448585	1875.410755
395100000	1779.757989	1878.754449	2003.492008	1960.600438	1752.341385	1989.693105	1868.171718
395200000	1833.408056	1876.083996	1994.247578	1975.725659	1755.550116	1981.111364	1897.251867
395300000	1830.206427	1872.038777	1995.297795	1977.023454	1799.592106	1976.399398	1894.473986
395400000	1806.140622	1862.443881	1996.690318	1980.920168	1755.000561	1986.779591	1898.173512
395500000	1815.168359	1863.964008	2004.056848	1979.178274	1776.051701	1991.595081	1883.389926
395600000	1834.602621	1889.075129	2002.233966	1977.615044	1775.428394	1977.787225	1901.534807
395700000	1757.747937	1873.640986	2005.554913	1979.467399	1741.219078	1982.035579	1876.481143
395800000	1804.321487	1859.813865	1994.352600	1972.424490	1747.145837	1983.628226	1855.140825
395900000	1764.429541	1797.531577	2005.697032	1978.370176	1701.104902	1975.703354	1856.068759
396000000	1797.819298	1858.828402	1997.094374	1978.632564	1741.728636	1981.638466	1818.977861
396100000	1813.283400	1851.490254	2001.949172	1974.630148	1764.316923	1985.262390	1894.175754
396200000	1815.600139	1876.918334	1999.492860	1978.804712	1795.553453	1982.618455	1912.576767
396300000	1843.998967	1898.009203	1997.332729	1976.376060	1785.895654	2002.255565	1930.053456
